Transaction Date,Transaction Type,Transaction Number,Transaction State,Details,Seller SKU,Jumia SKU,Amount,Statement Start Date,Statement End Date,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Tracking Number,Comment,Local Exchange rate,Country Code,Statement Number
2025-08-02 10:00:55,Outbound Fee,T2508021000557-JDAKW,APPROVED,Dual 6.5in Portable Speaker,KE-Portable Speaker-1,GE840EA533S5QNAFAMZ-447335411,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,398637267,29399102,DELIVERED,,JG-NQT-398637267-6057,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:06:54,Commission,T2508021006540-ONSRA,APPROVED,5pcs 3 Colors Eyebrow Pen,KE-5PCSEYEB-00003,GE840ST56Z7KMNAFAMZ-441914584,-240.13,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,345545267,29400363,DELIVERED,KE-Adams-Fleet,JG-NAI-345545267-5228,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:06:54,Item Price Credit,T2508021006540-B0HNG,APPROVED,5pcs 3 Colors Eyebrow Pen,KE-5PCSEYEB-00003,GE840ST56Z7KMNAFAMZ-441914584,1200.64,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,345545267,29400363,DELIVERED,KE-Adams-Fleet,JG-NAI-345545267-5228,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:06:54,Outbound Fee,T2508021006541-BCLMH,APPROVED,5pcs 3 Colors Eyebrow Pen,KE-5PCSEYEB-00003,GE840ST56Z7KMNAFAMZ-441914584,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,345545267,29400363,DELIVERED,KE-Adams-Fleet,JG-NAI-345545267-5228,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:14:29,Commission,T2508021014297-WEIMB,APPROVED,Headlamp COB LED Head Lamp Flashlight USB Rechargeable Head Torch 5 Lighting Modes Head Light With Built-in Battery,KE-Headlamp-1,GE840LB5XVG32NAFAMZ-447547266,-317.33,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,348342467,29288565,DELIVERED,,JE-CLS-348342467-9346,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:14:29,Outbound Fee,T2508021014299-BWGNX,APPROVED,Headlamp COB LED Head Lamp Flashlight USB Rechargeable Head Torch 5 Lighting Modes Head Light With Built-in Battery,KE-Headlamp-1,GE840LB5XVG32NAFAMZ-447547266,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,348342467,29288565,DELIVERED,,JE-CLS-348342467-9346,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:12:58,Item Price Credit,T2508021012582-LN9I5,APPROVED,Multi-function Medical Stone Grill Pan Non-stick Pan,KE-SGP-00001,GE840HA4ZD0QWNAFAMZ-444598821,1299.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,331256467,29301704,DELIVERED,,JE-RBA-331256467-9030,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:12:58,Commission,T2508021012582-UEXUW,APPROVED,Multi-function Medical Stone Grill Pan Non-stick Pan,KE-SGP-00001,GE840HA4ZD0QWNAFAMZ-444598821,-220.97,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,331256467,29301704,DELIVERED,,JE-RBA-331256467-9030,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:12:58,Outbound Fee,T2508021012583-ATP45,APPROVED,Multi-function Medical Stone Grill Pan Non-stick Pan,KE-SGP-00001,GE840HA4ZD0QWNAFAMZ-444598821,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,331256467,29301704,DELIVERED,,JE-RBA-331256467-9030,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:14:29,Item Price Credit,T2508021014298-PPJCX,APPROVED,Headlamp COB LED Head Lamp Flashlight USB Rechargeable Head Torch 5 Lighting Modes Head Light With Built-in Battery,KE-Headlamp-1,GE840LB5XVG32NAFAMZ-447547266,1866.62,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,348342467,29288565,DELIVERED,,JE-CLS-348342467-9346,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:15:29,Item Price Credit,T2508021015299-1RPKO,APPROVED,Fashion Waterproof Non Tarnish Stainless Steel Jewelry Small Square J Letter Pendant Necklace Link Chain Necklaces,YC-xiaoqi-Jxianglian,GE549FC5BUOWUNAFAMZ-461704838,1405.66,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,328767267,29394156,DELIVERED,,JG-NAX-328767267-7627,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:15:29,Commission,T2508021015298-RF4BF,APPROVED,Fashion Waterproof Non Tarnish Stainless Steel Jewelry Small Square J Letter Pendant Necklace Link Chain Necklaces,YC-xiaoqi-Jxianglian,GE549FC5BUOWUNAFAMZ-461704838,-281.13,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,328767267,29394156,DELIVERED,,JG-NAX-328767267-7627,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:21:13,Commission,T2508021021135-GSDB3,APPROVED,Headlamp COB LED Head Lamp Flashlight USB Rechargeable Head Torch 5 Lighting Modes Head Light With Built-in Battery,KE-Headlamp-1,GE840LB5XVG32NAFAMZ-447547266,-305.94,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,353542267,29361475,DELIVERED,,JG-KDR-353542267-0038,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:21:13,Outbound Fee,T2508021021136-GIVSX,APPROVED,Headlamp COB LED Head Lamp Flashlight USB Rechargeable Head Torch 5 Lighting Modes Head Light With Built-in Battery,KE-Headlamp-1,GE840LB5XVG32NAFAMZ-447547266,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,353542267,29361475,DELIVERED,,JG-KDR-353542267-0038,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:21:43,Commission,T2508021021430-B13O6,APPROVED,Super Bright Rechargeable High Power Headlamp,Ke-Headlamp-000016,GE840LB5ASEXKNAFAMZ-444530261,-299.89,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,322517267,29398615,DELIVERED,KE-Adams-Fleet,JG-NAI-322517267-3711,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:21:43,Item Price Credit,T2508021021430-2DH87,APPROVED,Super Bright Rechargeable High Power Headlamp,Ke-Headlamp-000016,GE840LB5ASEXKNAFAMZ-444530261,1499.46,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,322517267,29398615,DELIVERED,KE-Adams-Fleet,JG-NAI-322517267-3711,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:21:13,Item Price Credit,T2508021021135-O66Z3,APPROVED,Headlamp COB LED Head Lamp Flashlight USB Rechargeable Head Torch 5 Lighting Modes Head Light With Built-in Battery,KE-Headlamp-1,GE840LB5XVG32NAFAMZ-447547266,1799.62,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,353542267,29361475,DELIVERED,,JG-KDR-353542267-0038,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:22:30,Item Price Credit,T2508021022307-AOLAI,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,999.64,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,371118267,29390661,DELIVERED,KE-Adams-Fleet,JG-NAI-371118267-5873,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:22:30,Outbound Fee,T2508021022309-GTXLQ,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,371118267,29390661,DELIVERED,KE-Adams-Fleet,JG-NAI-371118267-5873,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:22:30,Commission,T2508021022301-SURGM,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-199.93,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,371118267,29390665,DELIVERED,KE-Adams-Fleet,JG-NAI-371118267-5873,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:22:30,Outbound Fee,T2508021022303-IEUOO,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,371118267,29390665,DELIVERED,KE-Adams-Fleet,JG-NAI-371118267-5873,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:21:43,Outbound Fee,T2508021021431-5ZJSS,APPROVED,Super Bright Rechargeable High Power Headlamp,Ke-Headlamp-000016,GE840LB5ASEXKNAFAMZ-444530261,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,322517267,29398615,DELIVERED,KE-Adams-Fleet,JG-NAI-322517267-3711,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:22:30,Item Price Credit,T2508021022302-G7D8A,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,999.64,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,371118267,29390665,DELIVERED,KE-Adams-Fleet,JG-NAI-371118267-5873,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:22:30,Commission,T2508021022307-XRXLX,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-199.93,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,371118267,29390661,DELIVERED,KE-Adams-Fleet,JG-NAI-371118267-5873,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:37:18,Commission,T2508021037185-0WP8X,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-199.93,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,329797267,29395218,DELIVERED,KE-Adams-Fleet,JG-NAI-329797267-7402,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:37:18,Outbound Fee,T2508021037186-IBGLQ,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,329797267,29395218,DELIVERED,KE-Adams-Fleet,JG-NAI-329797267-7402,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:37:18,Item Price Credit,T2508021037185-7DHEG,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,999.64,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,329797267,29395218,DELIVERED,KE-Adams-Fleet,JG-NAI-329797267-7402,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:49:14,Item Price Credit,T2508021049148-XOA0V,APPROVED,14-in-1 Sink Wrench,KE-SW-00020,GE840IP5YLR4ONAFAMZ-444530265,1400.30,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,342914267,29359293,DELIVERED,,JG-KDR-342914267-9856,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:49:14,Commission,T2508021049147-UNP7N,APPROVED,14-in-1 Sink Wrench,KE-SW-00020,GE840IP5YLR4ONAFAMZ-444530265,-238.05,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,342914267,29359293,DELIVERED,,JG-KDR-342914267-9856,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:49:14,Outbound Fee,T2508021049148-NORI1,APPROVED,14-in-1 Sink Wrench,KE-SW-00020,GE840IP5YLR4ONAFAMZ-444530265,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,342914267,29359293,DELIVERED,,JG-KDR-342914267-9856,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:54:59,Commission,T2508021054596-A00FV,APPROVED,Arabic Metal Art Wall Sticker,KE-MSLQS-00001,GE840FD6M388INAFAMZ-441898746,-305.94,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,356357267,29397943,DELIVERED,,JG-NLV-356357267-7225,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:54:59,Item Price Credit,T2508021054597-9WWIF,APPROVED,Arabic Metal Art Wall Sticker,KE-MSLQS-00001,GE840FD6M388INAFAMZ-441898746,1799.62,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,356357267,29397943,DELIVERED,,JG-NLV-356357267-7225,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:54:29,Commission,T2508021054296-ZTUBU,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-199.93,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,397997267,29394955,DELIVERED,KE-Adams-Fleet,JG-NAI-397997267-2831,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:54:29,Item Price Credit,T2508021054296-KRCON,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,999.64,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,397997267,29394955,DELIVERED,KE-Adams-Fleet,JG-NAI-397997267-2831,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:54:59,Outbound Fee,T2508021054597-EXCVR,APPROVED,Arabic Metal Art Wall Sticker,KE-MSLQS-00001,GE840FD6M388INAFAMZ-441898746,-107.20,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,356357267,29397943,DELIVERED,,JG-NLV-356357267-7225,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:55:42,Item Price Credit,T2508021055421-SJZ82,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,999.64,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,388787267,29396013,DELIVERED,,JG-NIF-388787267-2238,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:55:42,Outbound Fee,T2508021055422-UR8YG,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,388787267,29396013,DELIVERED,,JG-NIF-388787267-2238,  ,134.00,KE,PS250728KE141JJ
2025-08-02 10:55:42,Commission,T2508021055420-RGRII,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-199.93,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,388787267,29396013,DELIVERED,,JG-NIF-388787267-2238,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:22:24,Commission,T2508021122245-CSQ92,APPROVED,Headlamp COB LED Head Lamp Flashlight USB Rechargeable Head Torch 5 Lighting Modes Head Light With Built-in Battery,KE-Headlamp-1,GE840LB5XVG32NAFAMZ-447547266,-305.94,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364499267,29378894,DELIVERED,,JG-FIP-364499267-4225,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:22:24,Item Price Credit,T2508021122246-1BSWN,APPROVED,Headlamp COB LED Head Lamp Flashlight USB Rechargeable Head Torch 5 Lighting Modes Head Light With Built-in Battery,KE-Headlamp-1,GE840LB5XVG32NAFAMZ-447547266,1799.62,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364499267,29378894,DELIVERED,,JG-FIP-364499267-4225,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:22:24,Outbound Fee,T2508021122247-OHWYA,APPROVED,Headlamp COB LED Head Lamp Flashlight USB Rechargeable Head Torch 5 Lighting Modes Head Light With Built-in Battery,KE-Headlamp-1,GE840LB5XVG32NAFAMZ-447547266,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364499267,29378894,DELIVERED,,JG-FIP-364499267-4225,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:33:32,Item Price Credit,T2508021133325-YYH9K,APPROVED,Water Pipes Plumbing Repair,YC-ZPM-shuiguangongsiqi,GE840IP56W82ONAFAMZ-462048963,2705.46,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364125267,29401282,DELIVERED,,JG-NAX-364125267-9647,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:33:32,Outbound Fee,T2508021133326-DAPJH,APPROVED,Water Pipes Plumbing Repair,YC-ZPM-shuiguangongsiqi,GE840IP56W82ONAFAMZ-462048963,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364125267,29401282,DELIVERED,,JG-NAX-364125267-9647,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:33:32,Commission,T2508021133324-MBC4O,APPROVED,Water Pipes Plumbing Repair,YC-ZPM-shuiguangongsiqi,GE840IP56W82ONAFAMZ-462048963,-459.93,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364125267,29401282,DELIVERED,,JG-NAX-364125267-9647,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:37:29,Commission,T2508021137299-XF1RA,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-299.36,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,393532267,29368447,DELIVERED,,JG-MNV-393532267-8821,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:37:29,Item Price Credit,T2508021137299-36KMY,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,1496.78,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,393532267,29368447,DELIVERED,,JG-MNV-393532267-8821,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:37:29,Outbound Fee,T2508021137299-OCBCW,APPROVED,Visual Ear Scoop Cordless Cleaning Endoscope HD Ear Pickers,KE-EP-00007,GE840ST5A2VMUNAFAMZ-441920970,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,393532267,29368447,DELIVERED,,JG-MNV-393532267-8821,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:51:32,Commission,T2508021151320-WG4C8,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-199.93,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389145267,29400438,DELIVERED,,JG-NAX-389145267-9179,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:51:32,Item Price Credit,T2508021151320-J2POK,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,999.64,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389145267,29400438,DELIVERED,,JG-NAX-389145267-9179,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:51:32,Outbound Fee,T2508021151321-JBUKE,APPROVED,Rearview Mirror Auxiliary Mirror,KE-RMAM-00001,GE840VP5T4OZSNAFAMZ-444598826,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,389145267,29400438,DELIVERED,,JG-NAX-389145267-9179,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:52:40,Commission,T2508021152401-8L5S5,APPROVED,"Wine Red Cube Drop Earrings Convertible Clip,Post Hook Backs",YC-ZYH-hongfangerhuan,FA493FC5ZPDV8NAFAMZ-460724265,-300.20,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,325897267,29395062,DELIVERED,,JG-FEQ-325897267-4814,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:52:40,Item Price Credit,T2508021152402-EY483,APPROVED,"Wine Red Cube Drop Earrings Convertible Clip,Post Hook Backs",YC-ZYH-hongfangerhuan,FA493FC5ZPDV8NAFAMZ-460724265,1501.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,325897267,29395062,DELIVERED,,JG-FEQ-325897267-4814,  ,134.00,KE,PS250728KE141JJ
2025-08-02 11:52:40,Outbound Fee,T2508021152403-R6RKD,APPROVED,"Wine Red Cube Drop Earrings Convertible Clip,Post Hook Backs",YC-ZYH-hongfangerhuan,FA493FC5ZPDV8NAFAMZ-460724265,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,325897267,29395062,DELIVERED,,JG-FEQ-325897267-4814,  ,134.00,KE,PS250728KE141JJ
2025-08-02 12:02:10,Commission,T2508021202103-KDDDY,APPROVED,Water Pipes Plumbing Repair,YC-ZPM-shuiguangongsiqi,GE840IP56W82ONAFAMZ-462048963,-459.93,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,361631467,29344523,DELIVERED,,JG-FIP-361631467-9225,  ,134.00,KE,PS250728KE141JJ
2025-08-02 12:02:10,Item Price Credit,T2508021202103-G9O6C,APPROVED,Water Pipes Plumbing Repair,YC-ZPM-shuiguangongsiqi,GE840IP56W82ONAFAMZ-462048963,2705.46,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,361631467,29344523,DELIVERED,,JG-FIP-361631467-9225,  ,134.00,KE,PS250728KE141JJ
2025-08-02 12:02:10,Outbound Fee,T2508021202104-HQGDH,APPROVED,Water Pipes Plumbing Repair,YC-ZPM-shuiguangongsiqi,GE840IP56W82ONAFAMZ-462048963,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,361631467,29344523,DELIVERED,,JG-FIP-361631467-9225,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:22:17,Commission,T2508021322176-XBZAN,APPROVED,24 Pairs Of Earrings Combination Set ,KE-24 Earrings-1,GE840FC63TS4UNAFAMZ-447547267,-359.92,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,391468267,29385761,DELIVERED,,JG-NIF-391468267-9090,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:22:17,Outbound Fee,T2508021322178-JR5VV,APPROVED,24 Pairs Of Earrings Combination Set ,KE-24 Earrings-1,GE840FC63TS4UNAFAMZ-447547267,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,391468267,29385761,DELIVERED,,JG-NIF-391468267-9090,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:22:17,Item Price Credit,T2508021322177-2ICWL,APPROVED,24 Pairs Of Earrings Combination Set ,KE-24 Earrings-1,GE840FC63TS4UNAFAMZ-447547267,1799.62,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,391468267,29385761,DELIVERED,,JG-NIF-391468267-9090,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:27:19,Commission,T2508021327194-FCK8M,APPROVED,Anti-theft Multi-purpose Large Capacity Oxford Cloth Lightweight Shoulder Bag,KE-WMBAG-00002,GE840FC5SETCMNAFAMZ-441914427,-399.59,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364314267,29359752,DELIVERED,,JG-FIP-364314267-6502,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:27:19,Outbound Fee,T2508021327195-TMGFL,APPROVED,Anti-theft Multi-purpose Large Capacity Oxford Cloth Lightweight Shoulder Bag,KE-WMBAG-00002,GE840FC5SETCMNAFAMZ-441914427,-107.20,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364314267,29359752,DELIVERED,,JG-FIP-364314267-6502,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:27:19,Item Price Credit,T2508021327194-NUKS9,APPROVED,Anti-theft Multi-purpose Large Capacity Oxford Cloth Lightweight Shoulder Bag,KE-WMBAG-00002,GE840FC5SETCMNAFAMZ-441914427,1997.94,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,364314267,29359752,DELIVERED,,JG-FIP-364314267-6502,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:50:26,Item Price Credit,T2508021350264-CEMPD,APPROVED,Travel Car Window Front Retractable Sunshade Auto Windshield Sunshade,YC-FY-qichefangshaizhao,FA113CA5EZXW7NAFAMZ-458088254,3509.46,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,366148267,29384663,DELIVERED,,JG-FHP-366148267-7447,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:50:26,Commission,T2508021350263-BP3PM,APPROVED,Travel Car Window Front Retractable Sunshade Auto Windshield Sunshade,YC-FY-qichefangshaizhao,FA113CA5EZXW7NAFAMZ-458088254,-701.89,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,366148267,29384663,DELIVERED,,JG-FHP-366148267-7447,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:50:26,Outbound Fee,T2508021350265-TJNHJ,APPROVED,Travel Car Window Front Retractable Sunshade Auto Windshield Sunshade,YC-FY-qichefangshaizhao,FA113CA5EZXW7NAFAMZ-458088254,-53.60,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,366148267,29384663,DELIVERED,,JG-FHP-366148267-7447,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:56:17,Commission,T2508021356179-BCZTV,APPROVED,Ruby Tulip Convertible Earrings  Dual-Wear Statement Blooms - Curator's Pick ,YC-ZYH-hongseyujinxiangerding,GE549FC52BJIMNAFAMZ-461704177,-299.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,323167267,29394446,DELIVERED,,JG-NIF-323167267-4098,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:56:18,Item Price Credit,T2508021356180-IMXZO,APPROVED,Ruby Tulip Convertible Earrings  Dual-Wear Statement Blooms - Curator's Pick ,YC-ZYH-hongseyujinxiangerding,GE549FC52BJIMNAFAMZ-461704177,1499.00,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,323167267,29394446,DELIVERED,,JG-NIF-323167267-4098,  ,134.00,KE,PS250728KE141JJ
2025-08-02 13:56:18,Outbound Fee,T2508021356181-WCBPZ,APPROVED,Ruby Tulip Convertible Earrings  Dual-Wear Statement Blooms - Curator's Pick ,YC-ZYH-hongseyujinxiangerding,GE549FC52BJIMNAFAMZ-461704177,-26.80,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,323167267,29394446,DELIVERED,,JG-NIF-323167267-4098,  ,134.00,KE,PS250728KE141JJ
2025-08-02 21:23:32,Storage Fee,T2508022123325-7FGTX,APPROVED,Bath Towel,KE-Bath Towel-000022,GE840BN5VAGUSNAFAMZ-446407028,-51.56,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,,,,,," Vendor Age:348, Age Factor:2, Sku Age:159, Quantity : 76 units ",134.00,KE,PS250728KE141JJ
2025-08-02 21:23:52,Storage Fee,T2508022123520-PVJCQ,APPROVED,Super Bright Rechargeable High Power Headlamp,Ke-Headlamp-000016,GE840LB5ASEXKNAFAMZ-444530261,-0.68,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,,,,,," Vendor Age:348, Age Factor:2, Sku Age:172, Quantity : 1 units ",134.00,KE,PS250728KE141JJ
2025-08-02 21:24:15,Storage Fee,T2508022124156-P9US7,APPROVED,High-Precision Medical Pulse Oximeter,KE-MPO-00005,GE840SE5H3SKMNAFAMZ-441919859,-234.06,2025-07-27 21:00:00,2025-08-03 20:59:59,UNPAID,,,,,," Vendor Age:348, Age Factor:2, Sku Age:201, Quantity : 345 units ",134.00,KE,PS250728KE141JJ
